Date,close,return,rv_m,rv_l,atm_iv,garch,regime,month,vrp,vrp_z,rvr,rvr_z,garch_z,regime_vol,rho_sv,vol_of_vol,tradeable,garch_median,garch_high,is_jump,jump_count_30d,no_jump_cluster,signal,dow
2020-04-07,227.87144866,0.025206927965709433,0.4124197561586186,0.27810459899699363,0.3322404642206966,0.23201827661341187,0.7000535930225253,4,-0.080179291937922,-1.5368146188732292,1.1038894316726178,-0.21253579522032795,0.7115603409053408,0.27847010828449154,-0.29296998790318907,0.20491647932906748,True,0.16238328799900462,True,False,6.0,False,0,1
2020-04-08,227.03765674,-0.0036657558347106115,0.41163043508066494,0.27611841041807367,0.3295244402832468,0.2445929596429042,0.5904719151823531,4,-0.08210599479741815,-1.5406727269318188,0.9315569535790288,-0.5463844818105672,0.9082941579135555,0.2619869533658395,-0.2926875419170253,0.20487518114399467,True,0.16240125153780122,True,False,6.0,False,0,2
2020-04-09,227.26346681,0.0009940987459223665,0.4095776427018134,0.27597319388525365,0.3312948679456604,0.22951688432757844,0.5453152575334859,4,-0.07828277475615303,-1.360122827899058,0.7829872354703228,-0.8261054049905437,0.6149573161589303,0.2551945388098183,-0.29284020516956544,0.20489572651623572,True,0.16252709254345982,True,False,6.0,False,0,3
2020-04-13,231.82231532,0.01986120479551204,0.41543429310060354,0.2789101385261681,0.3363192154593416,0.2174598489195906,0.5541087955076988,4,-0.07911507764126191,-1.339822931243844,0.8724866465230239,-0.6527670395118987,0.3795412255204907,0.25651725307710127,-0.29000202971153216,0.2049310499483331,True,0.16265293354911842,True,False,6.0,False,0,0
2020-04-14,234.31610727,0.010699893514368642,0.4040689387674049,0.27943280527373393,0.3359349341656547,0.22520297444065907,0.5454627447975224,4,-0.06813400460175023,-0.9385821406632268,0.864841602037404,-0.664230065886911,0.49928183640872664,0.25521672368113585,-0.3016209974714322,0.20488962191139276,True,0.16270784943464434,True,False,6.0,False,0,1
2020-04-15,230.90181272,-0.014678522500740537,0.38974019064806414,0.28104574706262925,0.32780999375791287,0.21913927901713992,0.5729152141177611,4,-0.06193019689015128,-0.7029205391351635,0.6866153504210171,-0.9933531179241994,0.36979013631650043,0.25934609378774276,-0.29476847816074464,0.20545729751039404,True,0.16276276532017028,True,False,6.0,False,0,2
2020-04-16,230.59197358,-0.0013427664499581925,0.2929036628056423,0.27857367258336513,0.2518114696225151,0.21899661522482158,0.5905790070518478,4,-0.04109219318312718,0.02183944557560008,0.6872326148576401,-0.9764920921574738,0.3473245009512232,0.2620030620065375,-0.26536516464439625,0.22751021124571524,True,0.16289017958222052,True,False,6.0,False,0,3
2020-04-17,235.8260052,0.022444466458644206,0.2985515599985995,0.28161552987669186,0.2525534704991151,0.20963043359174754,0.6672192755748545,4,-0.04599808949948442,-0.1262947239609088,0.884109700853204,-0.596073320817734,0.1609708618444461,0.2735312065282368,-0.2625703510877173,0.22752140087425565,True,0.16301759384427075,True,False,6.0,False,0,4
2020-04-20,233.82407581,-0.008525247182635589,0.2990272626306131,0.28064777640259175,0.2528426103214966,0.22444217656465626,0.699169360175919,4,-0.0461846523091165,-0.11346824504168948,0.7623256088221849,-0.8072538432178744,0.4170339303593542,0.278337102956575,-0.2608048081234184,0.22740303408537071,True,0.1630769835777799,True,False,6.0,False,0,0
2020-04-21,226.46602068,-0.03197410523071579,0.29715648329965644,0.2864567147894007,0.24748412698716857,0.21689543727786936,0.7650938462337402,4,-0.04967235631248787,-0.21962901510635335,1.056133674657679,-0.24467070997558915,0.26225038890870156,0.28825339131828887,-0.25853860259870337,0.2268108776902888,True,0.16313637331128902,True,True,7.0,False,0,1
2020-04-22,231.17518439,0.02058088248797983,0.2752100905201248,0.2815876179519545,0.24023932420464694,0.24967160958212584,0.5779744749800169,4,-0.03497076631547785,0.29821310872392315,1.1342881356183858,-0.07538506449535502,0.8456633131675657,0.26010710221734595,-0.26658657049095774,0.2279192661821689,True,0.16318799496761988,True,False,7.0,False,0,2
2020-04-23,232.33908986,0.005022101717016634,0.27277785247250114,0.2814107003917117,0.2316831175686966,0.24979038644806958,0.31457754206822813,4,-0.041094734903804525,0.08594139080324202,1.1415480706029457,-0.043261618022418326,0.8328794915759128,0.22048722656062206,-0.2670503722654461,0.22793661350597139,True,0.16323961662395076,True,False,7.0,False,0,3
2020-04-24,234.26435766,0.00825231247742096,0.2712974767392354,0.28119313412939445,0.2334432857093634,0.23474154168995123,0.18270725936320703,4,-0.037854191029871975,0.20082072856979566,1.0136360472317332,-0.2690372134495826,0.5432260087023122,0.20065144432188314,-0.26492642115763787,0.22774987427782103,True,0.16335317716908532,True,False,7.0,False,0,4
2020-04-27,235.09855102,0.003554580998678026,0.271387636686436,0.280239469223164,0.23284430120121685,0.2250454642855741,0.1105456720644428,4,-0.038543335485219155,0.17608973538445372,0.9979622257639436,-0.27916043806752033,0.35395630386399085,0.18979697808204146,-0.26581003991541574,0.22773746733666958,True,0.16346673771421988,True,False,7.0,False,0,0
2020-04-28,235.16389326,0.00027789691145994135,0.27026786837201117,0.28017843678601306,0.22939596788666675,0.21538077745624487,0.07749829224707272,4,-0.04087190048534442,0.09545787845724478,0.5831193938649928,-1.0598398858755889,0.1670272661457584,0.18482602771952064,-0.2658421242976054,0.2270529762289677,True,0.1634696976000625,True,False,6.0,False,0,1
2020-04-29,237.62417949,0.010407658652222703,0.2471362391173865,0.280883769482494,0.21141838922494208,0.20749504252934034,0.06640000363589052,4,-0.03571784989244442,0.2792637352183699,0.37004472285352774,-1.44525320433815,0.011679358116283244,0.18315663540763394,-0.26988592388024757,0.2282727990123054,True,0.16347265748590512,True,False,5.0,False,0,2
2020-04-30,234.97347084,-0.011217730111987201,0.23552355419201754,0.28035800039597947,0.20363649401194417,0.20645574103626244,0.06422365793484335,4,-0.03188706018007337,0.4139967213322746,0.4494038050390093,-1.2604690669752112,-0.019873678306250395,0.18282927189163425,-0.2405320428473347,0.22439201106574183,True,0.16353146594103246,True,False,4.0,False,0,3
2020-05-01,231.74900313,-0.01381771478100532,0.23021095633104752,0.28057949512330066,0.19591455108689843,0.20643151519440373,0.058584267398150446,5,-0.03429640524414909,0.3309030213460659,0.5294151865086939,-1.0814293288790582,-0.031425456165227975,0.18198100099730952,-0.23924147223854555,0.22441945727954474,True,0.1635902743961598,True,False,4.0,False,0,4
2020-05-04,231.91706259,0.0007249159676961111,0.22619602074004877,0.2801962418867317,0.19120089989952974,0.20927843187091516,0.0410814082264772,5,-0.034995120840519034,0.3089717345775192,0.5227560571634398,-1.0710783213202395,0.010146459771451975,0.17934824025726293,-0.24022502999805537,0.2244568368420995,True,0.16365571278097332,True,False,4.0,False,0,0
2020-05-05,233.97058095,0.008815566102339967,0.2247166171009455,0.2790741534605793,0.19164396860054694,0.2027138036597168,0.035563920971378615,5,-0.033072648500398566,0.3760542521287884,0.5707162507963084,-0.9559491817733483,-0.12440595145324275,0.17851830591988108,-0.2403197804637328,0.2244622680470583,True,0.16372115116578684,True,False,3.0,False,0,1
2020-05-06,235.49808122,0.006507380719428884,0.20742519979360757,0.27938526115359796,0.18184329127352686,0.20132918964318747,0.03552038983481681,5,-0.025581908520080715,0.6344226493755334,0.5314073359915966,-1.001929899440351,-0.1599134426884766,0.1785117580144111,-0.24217105143632922,0.22511966570442402,True,0.16374027695992976,True,False,2.0,False,0,2
